"activity_id","cme_catalog","note","region_number","source_location","external_link","half_angle","is_most_accurate","latitude","longitude","note","speed","time21_5","type","au","estimated_duration","estimated_shock_arrival_time","is_earth_gb","kp_135","kp_18","kp_180","kp_90","model_completion_time","rmin_re"
"2022-07-27T04:00:00-CME-001",M2M_CATALOG,"Faint CME NW in SOHO LASCO C2/C3. Its front is not seen in COR2A b/c of the large data gap in STEREO A imagery. A probable source could be a minor eruption in the NW seen in SDO AIA 193 after 2022-07-27T03:30Z as an area of dimming (~N40W52) with the rising loops to the South of it (~N30W52). However, there is also a filament eruption seen close to the NW limb in SDO AIA 304 around 2022-07-27T05:30Z, also seen as moving field lines on the NW limb in SDO AIA 171/193.",,N35W52,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21000/-1,26.0,true,32.0,52.0,"Because the front of the CME is not seen in COR2A (data gap), this SWPC CAT analysis is based solely on the possible source of ~N35W52 and SOHO LASCO C2/C3 imagery, however the source location might be further West (based on AIA 304 imagery), therefore this analysis is not reliable.",781.0,2022-07-27 05:23:00.000,C,2.0,,,false,,,,,2022-07-27 13:52:00.000,
"2022-07-27T04:00:00-CME-001",M2M_CATALOG,"Faint CME NW in SOHO LASCO C2/C3. Its front is not seen in COR2A b/c of the large data gap in STEREO A imagery. A probable source could be a minor eruption in the NW seen in SDO AIA 193 after 2022-07-27T03:30Z as an area of dimming (~N40W52) with the rising loops to the South of it (~N30W52). However, there is also a filament eruption seen close to the NW limb in SDO AIA 304 around 2022-07-27T05:30Z, also seen as moving field lines on the NW limb in SDO AIA 171/193.",,N35W52,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21000/-1,26.0,true,32.0,52.0,"Because the front of the CME is not seen in COR2A (data gap), this SWPC CAT analysis is based solely on the possible source of ~N35W52 and SOHO LASCO C2/C3 imagery, however the source location might be further West (based on AIA 304 imagery), therefore this analysis is not reliable.",781.0,2022-07-27 05:23:00.000,C,2.0,,,false,,,,,2022-07-27 13:52:00.000,
"2022-07-27T04:00:00-CME-001",M2M_CATALOG,"Faint CME NW in SOHO LASCO C2/C3. Its front is not seen in COR2A b/c of the large data gap in STEREO A imagery. A probable source could be a minor eruption in the NW seen in SDO AIA 193 after 2022-07-27T03:30Z as an area of dimming (~N40W52) with the rising loops to the South of it (~N30W52). However, there is also a filament eruption seen close to the NW limb in SDO AIA 304 around 2022-07-27T05:30Z, also seen as moving field lines on the NW limb in SDO AIA 171/193.",,N35W52,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21000/-1,26.0,true,32.0,52.0,"Because the front of the CME is not seen in COR2A (data gap), this SWPC CAT analysis is based solely on the possible source of ~N35W52 and SOHO LASCO C2/C3 imagery, however the source location might be further West (based on AIA 304 imagery), therefore this analysis is not reliable.",781.0,2022-07-27 05:23:00.000,C,2.0,,,false,,,,,2022-07-27 13:52:00.000,
"2022-07-27T04:00:00-CME-001",M2M_CATALOG,"Faint CME NW in SOHO LASCO C2/C3. Its front is not seen in COR2A b/c of the large data gap in STEREO A imagery. A probable source could be a minor eruption in the NW seen in SDO AIA 193 after 2022-07-27T03:30Z as an area of dimming (~N40W52) with the rising loops to the South of it (~N30W52). However, there is also a filament eruption seen close to the NW limb in SDO AIA 304 around 2022-07-27T05:30Z, also seen as moving field lines on the NW limb in SDO AIA 171/193.",,N35W52,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21000/-1,26.0,true,32.0,52.0,"Because the front of the CME is not seen in COR2A (data gap), this SWPC CAT analysis is based solely on the possible source of ~N35W52 and SOHO LASCO C2/C3 imagery, however the source location might be further West (based on AIA 304 imagery), therefore this analysis is not reliable.",781.0,2022-07-27 05:23:00.000,C,2.0,,,false,,,,,2022-07-27 14:50:00.000,
"2022-07-27T04:00:00-CME-001",M2M_CATALOG,"Faint CME NW in SOHO LASCO C2/C3. Its front is not seen in COR2A b/c of the large data gap in STEREO A imagery. A probable source could be a minor eruption in the NW seen in SDO AIA 193 after 2022-07-27T03:30Z as an area of dimming (~N40W52) with the rising loops to the South of it (~N30W52). However, there is also a filament eruption seen close to the NW limb in SDO AIA 304 around 2022-07-27T05:30Z, also seen as moving field lines on the NW limb in SDO AIA 171/193.",,N35W52,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21000/-1,26.0,true,32.0,52.0,"Because the front of the CME is not seen in COR2A (data gap), this SWPC CAT analysis is based solely on the possible source of ~N35W52 and SOHO LASCO C2/C3 imagery, however the source location might be further West (based on AIA 304 imagery), therefore this analysis is not reliable.",781.0,2022-07-27 05:23:00.000,C,2.0,,,false,,,,,2022-07-27 14:50:00.000,
"2022-07-27T18:48:00-CME-001",M2M_CATALOG,This CME is seen to the SW in SOHO LASCO C2/C3 and STEREO A COR2 coronagraphs. The likely source is a longitudinally-stretched filament eruption centered around S30W05 starting at 2022-07027T16:30Z seen best in AIA 193/304 and STEREO A EUVI 195 imagery.,,S30W05,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21011/-1,17.0,true,-15.0,27.0,The shock front portion used to track this CME between primarily SOHO LASCO C2 and STEREO A COR2 becomes diffuse in later SOHO LASCO C3 frames. Speed measurements range from 547 to 684 km/s.,684.0,2022-07-27 20:38:00.000,C,2.0,,,false,,,,,2022-07-28 11:03:00.000,
"2022-07-27T18:48:00-CME-001",M2M_CATALOG,This CME is seen to the SW in SOHO LASCO C2/C3 and STEREO A COR2 coronagraphs. The likely source is a longitudinally-stretched filament eruption centered around S30W05 starting at 2022-07027T16:30Z seen best in AIA 193/304 and STEREO A EUVI 195 imagery.,,S30W05,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21011/-1,17.0,true,-15.0,27.0,The shock front portion used to track this CME between primarily SOHO LASCO C2 and STEREO A COR2 becomes diffuse in later SOHO LASCO C3 frames. Speed measurements range from 547 to 684 km/s.,684.0,2022-07-27 20:38:00.000,C,2.0,,,false,,,,,2022-07-28 11:03:00.000,
"2022-07-28T14:36:00-CME-001",M2M_CATALOG,"Narrow, bright CME visible in the west of SOHO LASCO C2/C3 and STEREO A COR2. Source is opening field lines seen in the northwest of SDO AIA 171/193 starting around 2022-07-28T13:52Z.",,"",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21017/-1,10.0,true,8.0,91.0,"",562.0,2022-07-28 18:02:00.000,C,2.0,,,false,,,,,2022-07-28 17:15:00.000,
"2022-07-29T00:36:00-CME-001",M2M_CATALOG,"Visible in the SW in SOHO LASCO C2/C3 and in STEREO A COR2.  May be associated with an eruption near S45W30, visible in SDO AIA 171/193/304 beginning 2022-07-28T21:30Z.  Coronal signature occurs during STEREO A data gap.",,S45W30,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21021/-1,20.0,true,-21.0,39.0,"",630.0,2022-07-29 03:02:00.000,C,2.0,,,false,,,,,2022-07-29 09:17:00.000,
"2022-07-29T00:36:00-CME-001",M2M_CATALOG,"Visible in the SW in SOHO LASCO C2/C3 and in STEREO A COR2.  May be associated with an eruption near S45W30, visible in SDO AIA 171/193/304 beginning 2022-07-28T21:30Z.  Coronal signature occurs during STEREO A data gap.",,S45W30,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21021/-1,20.0,true,-21.0,39.0,"",630.0,2022-07-29 03:02:00.000,C,2.0,,,false,,,,,2022-07-29 09:17:00.000,
"2022-07-29T00:36:00-CME-001",M2M_CATALOG,"Visible in the SW in SOHO LASCO C2/C3 and in STEREO A COR2.  May be associated with an eruption near S45W30, visible in SDO AIA 171/193/304 beginning 2022-07-28T21:30Z.  Coronal signature occurs during STEREO A data gap.",,S45W30,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21021/-1,20.0,true,-21.0,39.0,"",630.0,2022-07-29 03:02:00.000,C,2.0,,,false,,,,,2022-07-29 09:17:00.000,
"2022-07-29T13:08:00-CME-001",M2M_CATALOG,"Clearly visible in the W in SOHO LASCO C2/C3 and in STEREO A COR2.  Associated with an eruption over W limb, visible in SDO AIA 171/193/304 beginning 2022-07-29T12:03Z.",13060.0,N15W110,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21031/-1,20.0,true,9.0,109.0,"",769.0,2022-07-29 14:29:00.000,C,2.0,,,false,,,,,2022-07-29 12:47:00.000,
"2022-08-01T01:48:00-CME-001",M2M_CATALOG,This CME is visible to the W/NE in SOHO LASCO C2/C3 and STEREO A COR2 coronagraph imagery. A possible source is the small eruption visible beyond the NW limb starting around 2022-07-31T23:04Z in SDO AIA 304 imagery.,,"",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21066/-1,18.0,true,9.0,107.0,"This measurement tracks the leading edge which appears to accelerate as the CME moves outwards, especially compared to earlier frames.",393.0,2022-08-01 07:39:00.000,S,2.0,,,false,,,,,2022-08-01 15:15:00.000,
"2022-08-01T01:48:00-CME-001",M2M_CATALOG,This CME is visible to the W/NE in SOHO LASCO C2/C3 and STEREO A COR2 coronagraph imagery. A possible source is the small eruption visible beyond the NW limb starting around 2022-07-31T23:04Z in SDO AIA 304 imagery.,,"",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21066/-1,18.0,true,9.0,107.0,"This measurement tracks the leading edge which appears to accelerate as the CME moves outwards, especially compared to earlier frames.",393.0,2022-08-01 07:39:00.000,S,2.0,,,false,,,,,2022-08-01 15:15:00.000,
"2022-08-01T03:24:00-CME-001",M2M_CATALOG,This CME is visible to the west in SOHO LASCO C2/C3 and STEREO A COR2 coronagraph imagery. A possible source is the small eruption seen just beyond the NW limb at 2022-08-01T02:00Z in SDO AIA 304 imagery. This CME follows in the path of CME: 2022-08-01T01:48Z.,,"",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21064/-1,14.0,true,4.0,121.0,The leading edge was difficult to track between frames in SOHO LASCO C3 because certain features were more or less obscured by a preceding CME (CME: 2022-08-01T01:48Z).,545.0,2022-08-01 06:22:00.000,C,2.0,,,false,,,,,2022-08-01 15:15:00.000,
"2022-08-01T03:24:00-CME-001",M2M_CATALOG,This CME is visible to the west in SOHO LASCO C2/C3 and STEREO A COR2 coronagraph imagery. A possible source is the small eruption seen just beyond the NW limb at 2022-08-01T02:00Z in SDO AIA 304 imagery. This CME follows in the path of CME: 2022-08-01T01:48Z.,,"",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21064/-1,14.0,true,4.0,121.0,The leading edge was difficult to track between frames in SOHO LASCO C3 because certain features were more or less obscured by a preceding CME (CME: 2022-08-01T01:48Z).,545.0,2022-08-01 06:22:00.000,C,2.0,,,false,,,,,2022-08-01 15:15:00.000,
"2022-08-14T12:48:00-CME-001",M2M_CATALOG,"Visible as a partial halo situated to the west in SOHO LASCO C2/C3 and a partial halo in STEREO A COR2. Source is a filament eruption from AR 13076 lifting off at approximately 2022-08-14T11:42Z. Best seen in SDO AIA 193 as a EUV wave, brightening, and post eruptive arcades. Best seen in SDO AIA 304 as dark filament material lifting off the disk to the west. Also visible in STEREO A EUVI 195.",13076.0,N15W18,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21182/-1,40.0,true,-3.0,7.0,Measurement of the leading edge using SOHO LASCO C2/C3 and STEREO A COR2 difference imagery in SWPC_CAT.,817.0,2022-08-14 13:36:00.000,C,2.0,21.5,2022-08-16 19:22:00.000,false,7.0,,8.0,5.0,2022-08-14 13:43:00.000,5.4
"2022-08-14T12:48:00-CME-001",M2M_CATALOG,"Visible as a partial halo situated to the west in SOHO LASCO C2/C3 and a partial halo in STEREO A COR2. Source is a filament eruption from AR 13076 lifting off at approximately 2022-08-14T11:42Z. Best seen in SDO AIA 193 as a EUV wave, brightening, and post eruptive arcades. Best seen in SDO AIA 304 as dark filament material lifting off the disk to the west. Also visible in STEREO A EUVI 195.",13076.0,N15W18,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21182/-1,40.0,true,-3.0,7.0,Measurement of the leading edge using SOHO LASCO C2/C3 and STEREO A COR2 difference imagery in SWPC_CAT.,817.0,2022-08-14 13:36:00.000,C,2.0,21.5,2022-08-16 19:22:00.000,false,7.0,,8.0,5.0,2022-08-14 13:43:00.000,5.4
"2022-08-14T12:48:00-CME-001",M2M_CATALOG,"Visible as a partial halo situated to the west in SOHO LASCO C2/C3 and a partial halo in STEREO A COR2. Source is a filament eruption from AR 13076 lifting off at approximately 2022-08-14T11:42Z. Best seen in SDO AIA 193 as a EUV wave, brightening, and post eruptive arcades. Best seen in SDO AIA 304 as dark filament material lifting off the disk to the west. Also visible in STEREO A EUVI 195.",13076.0,N15W18,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21182/-1,40.0,true,-3.0,7.0,Measurement of the leading edge using SOHO LASCO C2/C3 and STEREO A COR2 difference imagery in SWPC_CAT.,817.0,2022-08-14 13:36:00.000,C,2.0,21.5,2022-08-16 19:22:00.000,false,7.0,,8.0,5.0,2022-08-14 13:43:00.000,5.4
"2022-08-15T05:12:00-CME-001",M2M_CATALOG,This CME is associated with an eruption to the south of Active Region 13079 near S22W42 as seen in SDO AIA 193/304 imagery starting around 2022-08-15T04:20Z.,,S22W42,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21194/-1,38.0,true,-30.0,43.0,Measurement using more SOHO LASCO C3 data. The longitude is approximated based on the visible source in SDO AIA imagery. STEREO A data not used due to data gap.,707.0,2022-08-15 06:06:00.000,C,2.0,,,false,,,,,2022-08-15 13:33:00.000,
"2022-08-15T05:12:00-CME-001",M2M_CATALOG,This CME is associated with an eruption to the south of Active Region 13079 near S22W42 as seen in SDO AIA 193/304 imagery starting around 2022-08-15T04:20Z.,,S22W42,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21194/-1,38.0,true,-30.0,43.0,Measurement using more SOHO LASCO C3 data. The longitude is approximated based on the visible source in SDO AIA imagery. STEREO A data not used due to data gap.,707.0,2022-08-15 06:06:00.000,C,2.0,,,false,,,,,2022-08-15 13:33:00.000,
"2022-08-15T05:12:00-CME-001",M2M_CATALOG,This CME is associated with an eruption to the south of Active Region 13079 near S22W42 as seen in SDO AIA 193/304 imagery starting around 2022-08-15T04:20Z.,,S22W42,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21194/-1,38.0,true,-30.0,43.0,Measurement using more SOHO LASCO C3 data. The longitude is approximated based on the visible source in SDO AIA imagery. STEREO A data not used due to data gap.,707.0,2022-08-15 06:06:00.000,C,2.0,,,false,,,,,2022-08-15 13:33:00.000,
"2022-08-15T11:36:00-CME-001",M2M_CATALOG,Brightly visible in the far S of SOHO LASCO C3/C3. Not seen in STEREO A COR2 due to data gap. Source signature includes opening field lines and a slow dimming starting around 11:00Z in SDO AIA 193.,13078.0,S25W01,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21229/-1,37.0,true,-25.0,-6.0,"This 1-coronagraph (LASCO) analysis was performed when more C3 imagery became available. However, COR2A imagery is still not available because of a large data gap.",658.0,2022-08-15 16:38:00.000,C,2.0,20.9,2022-08-18 04:18:00.000,false,6.0,,7.0,4.0,2022-08-16 17:55:00.000,6.2
"2022-08-15T11:36:00-CME-001",M2M_CATALOG,Brightly visible in the far S of SOHO LASCO C3/C3. Not seen in STEREO A COR2 due to data gap. Source signature includes opening field lines and a slow dimming starting around 11:00Z in SDO AIA 193.,13078.0,S25W01,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21229/-1,37.0,true,-25.0,-6.0,"This 1-coronagraph (LASCO) analysis was performed when more C3 imagery became available. However, COR2A imagery is still not available because of a large data gap.",658.0,2022-08-15 16:38:00.000,C,2.0,20.9,2022-08-18 04:18:00.000,false,6.0,,7.0,4.0,2022-08-16 17:55:00.000,6.2
"2022-08-15T11:36:00-CME-001",M2M_CATALOG,Brightly visible in the far S of SOHO LASCO C3/C3. Not seen in STEREO A COR2 due to data gap. Source signature includes opening field lines and a slow dimming starting around 11:00Z in SDO AIA 193.,13078.0,S25W01,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21229/-1,37.0,true,-25.0,-6.0,"This 1-coronagraph (LASCO) analysis was performed when more C3 imagery became available. However, COR2A imagery is still not available because of a large data gap.",658.0,2022-08-15 16:38:00.000,C,2.0,20.9,2022-08-18 04:18:00.000,false,6.0,,7.0,4.0,2022-08-16 17:55:00.000,6.2
"2022-08-15T11:36:00-CME-001",M2M_CATALOG,Brightly visible in the far S of SOHO LASCO C3/C3. Not seen in STEREO A COR2 due to data gap. Source signature includes opening field lines and a slow dimming starting around 11:00Z in SDO AIA 193.,13078.0,S25W01,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21204/-1,23.0,false,-29.0,-7.0,Parameters obtained using longitude and latitude of source location. No STEREO A COR2 imagery was available at the time of this measurement.,448.0,2022-08-15 16:31:00.000,S,2.0,22.1,2022-08-18 03:20:00.000,false,6.0,,6.0,4.0,2022-08-15 17:42:00.000,6.6
"2022-08-15T11:36:00-CME-001",M2M_CATALOG,Brightly visible in the far S of SOHO LASCO C3/C3. Not seen in STEREO A COR2 due to data gap. Source signature includes opening field lines and a slow dimming starting around 11:00Z in SDO AIA 193.,13078.0,S25W01,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21204/-1,23.0,false,-29.0,-7.0,Parameters obtained using longitude and latitude of source location. No STEREO A COR2 imagery was available at the time of this measurement.,448.0,2022-08-15 16:31:00.000,S,2.0,22.1,2022-08-18 03:20:00.000,false,6.0,,6.0,4.0,2022-08-15 17:42:00.000,6.6
"2022-08-15T11:36:00-CME-001",M2M_CATALOG,Brightly visible in the far S of SOHO LASCO C3/C3. Not seen in STEREO A COR2 due to data gap. Source signature includes opening field lines and a slow dimming starting around 11:00Z in SDO AIA 193.,13078.0,S25W01,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21204/-1,23.0,false,-29.0,-7.0,Parameters obtained using longitude and latitude of source location. No STEREO A COR2 imagery was available at the time of this measurement.,448.0,2022-08-15 16:31:00.000,S,2.0,22.1,2022-08-18 03:20:00.000,false,6.0,,6.0,4.0,2022-08-15 17:42:00.000,6.6
"2022-08-15T17:12:00-CME-001",M2M_CATALOG,This CME is associated with an M1.0 flare from Active Region 13078 (near S25W02). The source signature of this CME is visible in SDO AIA 193/304 starting around 2022-08-15T14:33Z. It is visible towards the south in SOHO LASCO C2/C3 but not in STEREO A COR2 due to an ongoing outage.,13078.0,S25W02,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21230/-1,35.0,true,-25.0,-10.0,"This 1-coronagraph (LASCO) analysis was performed when more C3 imagery became available. However, COR2A imagery is still not available because of a large data gap.",625.0,2022-08-15 17:44:00.000,C,2.0,20.9,2022-08-18 04:18:00.000,false,6.0,,7.0,4.0,2022-08-16 17:55:00.000,6.2
"2022-08-15T17:12:00-CME-001",M2M_CATALOG,This CME is associated with an M1.0 flare from Active Region 13078 (near S25W02). The source signature of this CME is visible in SDO AIA 193/304 starting around 2022-08-15T14:33Z. It is visible towards the south in SOHO LASCO C2/C3 but not in STEREO A COR2 due to an ongoing outage.,13078.0,S25W02,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21230/-1,35.0,true,-25.0,-10.0,"This 1-coronagraph (LASCO) analysis was performed when more C3 imagery became available. However, COR2A imagery is still not available because of a large data gap.",625.0,2022-08-15 17:44:00.000,C,2.0,20.9,2022-08-18 04:18:00.000,false,6.0,,7.0,4.0,2022-08-16 17:55:00.000,6.2
"2022-08-15T17:12:00-CME-001",M2M_CATALOG,This CME is associated with an M1.0 flare from Active Region 13078 (near S25W02). The source signature of this CME is visible in SDO AIA 193/304 starting around 2022-08-15T14:33Z. It is visible towards the south in SOHO LASCO C2/C3 but not in STEREO A COR2 due to an ongoing outage.,13078.0,S25W02,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21230/-1,35.0,true,-25.0,-10.0,"This 1-coronagraph (LASCO) analysis was performed when more C3 imagery became available. However, COR2A imagery is still not available because of a large data gap.",625.0,2022-08-15 17:44:00.000,C,2.0,20.9,2022-08-18 04:18:00.000,false,6.0,,7.0,4.0,2022-08-16 17:55:00.000,6.2
"2022-08-15T17:12:00-CME-001",M2M_CATALOG,This CME is associated with an M1.0 flare from Active Region 13078 (near S25W02). The source signature of this CME is visible in SDO AIA 193/304 starting around 2022-08-15T14:33Z. It is visible towards the south in SOHO LASCO C2/C3 but not in STEREO A COR2 due to an ongoing outage.,13078.0,S25W02,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21206/-1,24.0,false,-18.0,-2.0,This is a very preliminary measurement with SWPC_CAT using only SOHO LASCO C2/C3 difference imagery. The longitude was approximated based on the observed source signature in SDO AIA imagery.,760.0,2022-08-15 16:08:00.000,C,2.0,22.1,2022-08-18 03:20:00.000,false,6.0,,6.0,4.0,2022-08-15 17:42:00.000,6.6
"2022-08-15T17:12:00-CME-001",M2M_CATALOG,This CME is associated with an M1.0 flare from Active Region 13078 (near S25W02). The source signature of this CME is visible in SDO AIA 193/304 starting around 2022-08-15T14:33Z. It is visible towards the south in SOHO LASCO C2/C3 but not in STEREO A COR2 due to an ongoing outage.,13078.0,S25W02,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21206/-1,24.0,false,-18.0,-2.0,This is a very preliminary measurement with SWPC_CAT using only SOHO LASCO C2/C3 difference imagery. The longitude was approximated based on the observed source signature in SDO AIA imagery.,760.0,2022-08-15 16:08:00.000,C,2.0,22.1,2022-08-18 03:20:00.000,false,6.0,,6.0,4.0,2022-08-15 17:42:00.000,6.6
"2022-08-15T17:12:00-CME-001",M2M_CATALOG,This CME is associated with an M1.0 flare from Active Region 13078 (near S25W02). The source signature of this CME is visible in SDO AIA 193/304 starting around 2022-08-15T14:33Z. It is visible towards the south in SOHO LASCO C2/C3 but not in STEREO A COR2 due to an ongoing outage.,13078.0,S25W02,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21206/-1,24.0,false,-18.0,-2.0,This is a very preliminary measurement with SWPC_CAT using only SOHO LASCO C2/C3 difference imagery. The longitude was approximated based on the observed source signature in SDO AIA imagery.,760.0,2022-08-15 16:08:00.000,C,2.0,22.1,2022-08-18 03:20:00.000,false,6.0,,6.0,4.0,2022-08-15 17:42:00.000,6.6
"2022-08-16T02:24:00-CME-001",M2M_CATALOG,"This CME is first visible to the south-southwest in SOHO LASCO C2 imagery. It appears to the southwest in STEREO A COR2 imagery with a very bright front. The source of this CME is an eruption from AR 13078 associated with filament material (SDO/AIA 304), brightening (SDO/AIA 304, 193), post-eruptive arcade (SDO/AIA 193), and possibly two flares (SDO/AIA 131).",13078.0,S24W06,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21222/-1,43.0,true,-28.0,7.0,These parameters are based off of the bulk measurement of the CME. The measured speeds of this CME range between 500 and 700 km/s.,584.0,2022-08-16 05:21:00.000,C,2.0,20.2,2022-08-18 19:28:00.000,false,5.0,,6.0,4.0,2022-08-16 14:10:00.000,6.5
"2022-08-16T02:24:00-CME-001",M2M_CATALOG,"This CME is first visible to the south-southwest in SOHO LASCO C2 imagery. It appears to the southwest in STEREO A COR2 imagery with a very bright front. The source of this CME is an eruption from AR 13078 associated with filament material (SDO/AIA 304), brightening (SDO/AIA 304, 193), post-eruptive arcade (SDO/AIA 193), and possibly two flares (SDO/AIA 131).",13078.0,S24W06,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21222/-1,43.0,true,-28.0,7.0,These parameters are based off of the bulk measurement of the CME. The measured speeds of this CME range between 500 and 700 km/s.,584.0,2022-08-16 05:21:00.000,C,2.0,20.2,2022-08-18 19:28:00.000,false,5.0,,6.0,4.0,2022-08-16 14:10:00.000,6.5
"2022-08-16T02:24:00-CME-001",M2M_CATALOG,"This CME is first visible to the south-southwest in SOHO LASCO C2 imagery. It appears to the southwest in STEREO A COR2 imagery with a very bright front. The source of this CME is an eruption from AR 13078 associated with filament material (SDO/AIA 304), brightening (SDO/AIA 304, 193), post-eruptive arcade (SDO/AIA 193), and possibly two flares (SDO/AIA 131).",13078.0,S24W06,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21222/-1,43.0,true,-28.0,7.0,These parameters are based off of the bulk measurement of the CME. The measured speeds of this CME range between 500 and 700 km/s.,584.0,2022-08-16 05:21:00.000,C,2.0,20.2,2022-08-18 19:28:00.000,false,5.0,,6.0,4.0,2022-08-16 14:10:00.000,6.5
"2022-08-16T02:24:00-CME-001",M2M_CATALOG,"This CME is first visible to the south-southwest in SOHO LASCO C2 imagery. It appears to the southwest in STEREO A COR2 imagery with a very bright front. The source of this CME is an eruption from AR 13078 associated with filament material (SDO/AIA 304), brightening (SDO/AIA 304, 193), post-eruptive arcade (SDO/AIA 193), and possibly two flares (SDO/AIA 131).",13078.0,S24W06,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21222/-1,43.0,true,-28.0,7.0,These parameters are based off of the bulk measurement of the CME. The measured speeds of this CME range between 500 and 700 km/s.,584.0,2022-08-16 05:21:00.000,C,2.0,20.2,2022-08-18 19:28:00.000,false,5.0,,6.0,4.0,2022-08-16 14:10:00.000,6.5
"2022-08-16T15:24:00-CME-001",M2M_CATALOG,The source is likely an eruption associated with AR3078 (S24W12). The SDO 193/304/171 A imagery shows a brightening across all wavelengths and some ejecta leaving the active region. There appears to be a divergence in the ejecta noted in the 193 A imagery with a portion of the ejecta deflected to the west and a portion deflected to the south.,13078.0,S24W12,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21240/-1,23.0,true,-27.0,8.0,A measurement of the leading edge of the CME using the source longitude as a starting point for the measurement due to the lack of STEREO A coronagraph data.,637.0,2022-08-16 18:04:00.000,C,2.0,,2022-08-19 20:00:00.000,true,3.0,,4.0,3.0,2022-08-17 11:03:00.000,
"2022-08-17T14:53:00-CME-001",M2M_CATALOG,"An eruption likely associated with an M2.0-class flare from AR3078. The eruption is seen in SDO 171/193/304 as a brightening with associated opening field lines and ejecta that diverge and deflect partially to the south and partially to the west, likely due to the presence of a coronal hole. The CME was observed to be bright and fairly wide in running difference imagery.",13078.0,S23W25,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/21247/-1,49.0,true,-26.0,18.0,A measurement of the CME bulk which uses available SOHO C3 and STEREO A COR2A images and is wide enough to incorporate more of the southern flank feature along the dimpled front of the CME as it propagates.,767.0,2022-08-17 16:26:00.000,C,2.0,27.3,2022-08-20 03:35:00.000,false,5.0,,6.0,4.0,2022-08-17 14:36:00.000,6.2
